﻿1;2019-08-01;12.00.04;22,0;43,5;
2;2019-08-01;14.00.04;22,0;43,0;
3;2019-08-01;16.00.04;22,0;42,7;
4;2019-08-01;18.00.04;22,0;42,5;
5;2019-08-01;20.00.04;22,0;42,8;
6;2019-08-01;22.00.04;21,9;42,5;
7;2019-08-02;00.00.04;21,9;42,3;
8;2019-08-02;02.00.04;21,9;42,2;
9;2019-08-02;04.00.04;21,9;42,3;
10;2019-08-02;06.00.04;21,9;42,2;
11;2019-08-02;08.00.04;21,9;42,2;
12;2019-08-02;10.00.04;21,9;42,7;
13;2019-08-02;12.00.04;21,9;43,2;
14;2019-08-02;14.00.04;21,9;43,2;
15;2019-08-02;16.00.04;21,9;42,8;
16;2019-08-02;18.00.04;21,9;42,3;
17;2019-08-02;20.00.04;21,8;41,9;
18;2019-08-02;22.00.04;21,8;41,2;
19;2019-08-03;00.00.04;21,8;40,8;
20;2019-08-03;02.00.04;21,8;40,9;
21;2019-08-03;04.00.04;21,8;41,2;
22;2019-08-03;06.00.04;21,8;41,4;
23;2019-08-03;08.00.04;21,8;41,6;
24;2019-08-03;10.00.04;21,8;42,0;
25;2019-08-03;12.00.04;21,8;41,9;
26;2019-08-03;14.00.04;21,8;41,5;
27;2019-08-03;16.00.04;21,8;40,6;
28;2019-08-03;18.00.04;21,7;40,4;
29;2019-08-03;20.00.04;21,7;40,0;
30;2019-08-03;22.00.04;21,7;39,6;
31;2019-08-04;00.00.04;21,7;39,6;
32;2019-08-04;02.00.04;21,7;39,7;
33;2019-08-04;04.00.04;21,7;40,0;
34;2019-08-04;06.00.04;21,7;40,2;
35;2019-08-04;08.00.04;21,7;40,5;
36;2019-08-04;10.00.04;21,7;41,0;
37;2019-08-04;12.00.04;21,7;41,1;
38;2019-08-04;14.00.04;21,7;40,4;
39;2019-08-04;16.00.04;21,7;39,7;
40;2019-08-04;18.00.04;21,6;39,3;
41;2019-08-04;20.00.04;21,6;39,0;
42;2019-08-04;22.00.04;21,6;38,8;
43;2019-08-05;00.00.04;21,6;38,8;
44;2019-08-05;02.00.04;21,6;39,0;
45;2019-08-05;04.00.04;21,6;39,3;
46;2019-08-05;06.00.04;21,6;39,4;
47;2019-08-05;08.00.04;21,6;39,5;
48;2019-08-05;10.00.04;21,6;39,7;
49;2019-08-05;12.00.04;21,7;39,7;
50;2019-08-05;14.00.04;21,7;39,7;
51;2019-08-05;16.00.04;21,7;39,9;
52;2019-08-05;18.00.04;21,7;39,9;
53;2019-08-05;20.00.04;21,7;40,0;
54;2019-08-05;22.00.04;21,7;40,3;
55;2019-08-06;00.00.04;21,7;40,6;
56;2019-08-06;02.00.04;21,7;40,7;
57;2019-08-06;04.00.04;21,7;41,5;
58;2019-08-06;06.00.04;21,8;42,2;
59;2019-08-06;08.00.04;21,8;42,4;
60;2019-08-06;10.00.04;21,8;42,7;
61;2019-08-06;12.00.04;21,8;43,2;
62;2019-08-06;14.00.04;21,9;45,5;
63;2019-08-06;16.00.04;22,0;47,7;
64;2019-08-06;18.00.04;22,0;49,3;
65;2019-08-06;20.00.04;22,1;50,8;
66;2019-08-06;22.00.04;22,1;51,0;
67;2019-08-07;00.00.04;22,1;51,8;
68;2019-08-07;02.00.04;22,1;52,4;
69;2019-08-07;04.00.04;22,1;52,8;
70;2019-08-07;06.00.04;22,1;53,4;
71;2019-08-07;08.00.04;22,2;54,0;
72;2019-08-07;10.00.04;22,2;54,5;
73;2019-08-07;12.00.04;22,2;54,5;
74;2019-08-07;14.00.04;22,2;54,7;
75;2019-08-07;16.00.04;22,2;54,4;
