site,year,month,day_frac_T4,day_frac_arh,logger,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,arh_sd,arh_cv,arh_med,arh_mean,arh_absmax,arh_absmin,T4_TDD,T4_GDD3,T4_GDD5,T4_FDD,T4_TDD_days,T4_GDD3_days,T4_GDD5_days,T4_FDD_days
22,2021,2,1,1,a,-9.84,4.2,-28.3,-6.27,-13.66,2.76,0.03,94.4,94.7,100,84.2,4.01,0,0,-279.4,3,0,0,25
22,2021,3,1,1,a,-2.76,7.1,-29.5,0.99,-7.02,6.31,0.07,90.9,89.2,100,45.7,24.34,6.28,0,-109.82,12,2,0,19
22,2021,4,1,1,a,2.06,12.8,-5.2,6.28,-1.82,9.37,0.11,82.8,82.7,100,33.9,62.12,35.32,0,-0.43,29,9,0,1
22,2021,5,0.9032258064516129,0.9032258064516129,a,8.04,25.4,-5.6,12.78,2.88,12.64,0.15,83,82.1,100,30.3,224.99,218.32,200.2,0,28,24,19,0
24,2019,8,0.22580645161290322,0.22580645161290322,a,16.56,27.1,4.6,23.51,9.64,6.35,0.08,80.2,82.3,100,47.4,115.9,115.9,115.9,0,7,7,7,0
24,2019,9,1,1,a,8.79,24.6,-2.6,13.57,4.65,4.19,0.05,91.2,92.3,100,50.8,263.78,257.29,243.39,0,30,27,23,0
24,2019,10,1,1,a,2.78,11.3,-7.2,4.9,0.59,3.74,0.04,97.3,96.2,100,72.9,95.07,73.94,58.29,-8.98,27,12,8,4
24,2019,11,1,1,a,-0.92,8,-14,0.93,-3.02,2.23,0.02,97.5,97,100,88.7,29.66,17.67,5.12,-57.12,15,4,1,15
24,2019,12,1,1,a,-1,3.5,-13.6,0.39,-2.56,2.1,0.02,96.8,96.1,98.6,83.9,13.87,0,0,-44.8,20,0,0,11
24,2020,1,1,1,a,0.02,6.6,-7.1,1.84,-1.92,4.58,0.05,93.4,91.7,97.5,66.6,29.4,9.41,0,-28.86,15,3,0,16
24,2020,2,1,1,a,-2.17,5.1,-16.1,0.65,-4.95,5.98,0.07,92.8,90.4,97.5,40.4,18.17,6.22,0,-81.07,14,2,0,15
24,2020,3,1,1,a,-0.34,10.4,-12,3.25,-4.21,12.79,0.16,85.4,80.9,97.3,35.2,30.85,19.08,5.35,-41.29,14,5,1,17
24,2020,4,1,1,a,2.4,17.1,-6.9,7.78,-2.78,9.82,0.14,70.8,72,95.4,24.6,73.37,52.16,30.59,-1.41,26,10,5,4
24,2020,5,1,1,a,7.91,25.5,-4.6,15.19,0.28,10.67,0.17,61.6,64.3,94.5,21.5,245.1,241.57,218.26,0,31,29,23,0
24,2020,6,1,1,a,18.24,33.7,3.7,25.81,10.33,11.34,0.18,58,62.5,95.8,27.3,547.08,547.08,547.08,0,30,30,30,0
24,2020,7,1,1,a,14.77,27.4,5.2,20.54,9.14,7.39,0.09,79.7,79.1,96.9,35.1,457.77,457.77,457.77,0,31,31,31,0
24,2020,8,1,1,a,14.66,28.4,2.2,21.19,7.86,6.62,0.08,77.8,78.4,97.1,35.5,454.38,454.38,454.38,0,31,31,31,0
24,2020,9,1,1,a,10.89,21.3,1.7,15.9,6.37,4.19,0.05,86.9,86.8,98.6,44.2,326.74,326.74,326.74,0,30,30,30,0
24,2020,10,0.8709677419354839,0.8709677419354839,a,5.88,16.2,-4.6,8.81,2.72,4.13,0.04,96.5,95.6,100,67.5,160.47,156.21,141.25,-1.8,23,19,15,4
25,2019,8,0.16129032258064516,0.16129032258064516,a,17.82,24.6,10.3,22.66,12.82,7.41,0.09,75.5,78.3,99.4,51.5,89.11,89.11,89.11,0,5,5,5,0
25,2019,9,1,1,a,9.13,22.8,-1.1,12.52,6.04,4.73,0.05,91.3,92.4,100,60.3,273.98,271.47,253.1,0,30,29,24,0
25,2019,10,1,1,a,2.96,10.8,-5.8,4.77,1.13,3.73,0.04,97.7,96.7,100,71.4,98.46,74.49,58.34,-6.74,28,12,8,3
25,2019,11,0.6666666666666666,0.6666666666666666,a,-0.55,7.9,-12.2,1.14,-2.52,1.04,0.01,100,99.5,100,90.8,27.67,18.19,0,-38.62,10,4,0,10
25,2020,1,0.8064516129032258,0.8064516129032258,a,0.22,5.9,-6.5,1.79,-1.28,4.4,0.05,96.4,95.2,100,73.8,24.04,6.42,0,-18.58,14,2,0,11
25,2020,2,1,1,a,-1.76,5,-12.9,0.59,-3.89,8.12,0.09,95.3,92.3,100,40.6,17.77,6.32,0,-68.75,14,2,0,15
25,2020,3,1,1,a,-0.09,9.4,-9.1,2.78,-2.89,14.03,0.17,85.5,82.4,100,33.2,30.75,13.62,0,-33.55,14,3,0,17
25,2020,4,1,1,a,2.47,16.3,-4.5,6.7,-1.19,11.6,0.16,73.2,73.4,99,27.6,75.61,55.89,36.92,-1.56,26,11,6,4
25,2020,5,1,1,a,7.91,22.2,-2.6,13.15,2.22,12.59,0.2,62.7,64.3,96.8,25.7,245.28,241.22,208.56,0,31,29,21,0
25,2020,6,1,1,a,18.26,32.1,7.5,23.34,12.59,13.39,0.22,54.8,59.9,97.9,30.3,547.92,547.92,547.92,0,30,30,30,0
25,2020,7,1,1,a,14.66,25.5,7.3,18.65,10.68,8.81,0.11,79.5,79.2,98.1,43,454.39,454.39,454.39,0,31,31,31,0
25,2020,8,1,1,a,15.23,28.9,5,20.46,10.23,8.39,0.11,75,75.3,97.2,34.2,472.24,472.24,472.24,0,31,31,31,0
25,2020,9,1,1,a,11.35,19.7,3.3,15.04,8.18,5.12,0.06,84.7,84.9,98.6,47.1,340.6,340.6,340.6,0,30,30,30,0
25,2020,10,1,1,a,6.27,16.3,-2.4,8.63,4.06,4.91,0.05,95.8,94.7,100,65.3,195.1,187.96,171.78,-0.6,29,23,19,2
25,2020,11,1,1,a,2.91,11.5,-3.6,4.71,1.22,4.08,0.04,94.8,94.2,100,77.1,91.88,71.28,59.19,-4.61,23,12,9,7
25,2020,12,1,1,a,-0.67,4.9,-5.9,0.54,-1.78,2.86,0.03,97.7,97.3,100,84.4,16.25,6.82,0,-37.08,14,2,0,17
25,2021,1,1,1,a,-6.49,1,-26.7,-4.5,-8.51,2.53,0.03,95.1,95.2,100,86.9,1.28,0,0,-202.5,4,0,0,27
25,2021,2,1,1,a,-9.23,5.2,-22.4,-6.35,-12.27,2.99,0.03,92.6,92.7,100,74,5.88,0,0,-264.26,4,0,0,24
25,2021,3,1,1,a,-2.26,7.1,-23.2,0.74,-5.42,7.69,0.09,85.8,84.6,99,40.9,29.33,13.78,0,-99.29,12,4,0,19
25,2021,4,1,1,a,3.06,15.2,-3.3,6.91,-0.62,14.15,0.19,76.5,75.7,97.8,27.1,92.53,68.66,54.23,-0.62,28,12,8,2
25,2021,5,1,1,a,9.14,25.8,-3.7,13.78,4.29,14.31,0.2,72.2,72.7,98.7,27.5,283.35,271.11,261.89,0,31,26,24,0
25,2021,6,1,1,a,18.23,32.6,5.3,23.35,12.85,9.69,0.14,66.2,69,96.7,37.2,546.89,546.89,546.89,0,30,30,30,0
25,2021,7,1,1,a,19.34,30.9,7.2,24.25,13.96,9.86,0.15,66,67.9,97.2,33.9,599.53,599.53,599.53,0,31,31,31,0
25,2021,8,1,1,a,13.87,23.4,7,17.28,10.94,8.23,0.1,84.8,84.8,98.9,45.7,430.01,430.01,430.01,0,31,31,31,0
25,2021,9,0.7666666666666667,0.7666666666666667,a,7.93,17.9,-1.2,10.76,4.94,4.69,0.06,85.1,84.8,98.7,56,182.37,182.37,164.56,0,23,23,19,0
26,2019,8,0.1935483870967742,0.1935483870967742,a,16.43,24.3,8.8,21.73,11.05,5.86,0.07,85,85.4,98.4,54.8,98.57,98.57,98.57,0,6,6,6,0
26,2019,9,1,1,a,8.65,22.4,-1.5,12.3,5,3.7,0.04,93.4,93.4,99.7,60.3,259.64,249.18,232.89,0,30,26,22,0
26,2019,10,1,1,a,2.73,11,-7.3,4.72,0.66,3.49,0.04,95.2,93.7,98.4,73.3,93.94,73.03,57.14,-9.34,27,12,8,4
26,2019,11,1,1,a,-0.97,8,-13.2,0.65,-2.91,2.07,0.02,94,93.7,97.5,85.4,27.89,17.22,5.06,-57,14,4,1,16
26,2019,12,1,1,a,-1.21,3.1,-12.6,0.16,-2.59,1.3,0.01,94.1,93.4,95.2,87.1,10.2,0,0,-47.6,14,0,0,17
26,2020,1,1,1,a,-0.38,5.8,-7.7,1.31,-2.29,3.95,0.04,92.5,91,95,69.5,24.32,3.02,0,-36.05,13,1,0,18
26,2020,2,1,1,a,-2.32,5.1,-15.2,0.14,-5.02,5.74,0.06,91.7,89.3,94.8,49.3,14.88,0,0,-82.17,12,0,0,17
26,2020,3,1,1,a,-0.59,9.7,-12.6,2.73,-4.38,11.61,0.14,83.5,80.5,94.8,35.4,26.59,14.44,0,-44.74,14,4,0,17
26,2020,4,1,1,a,2.07,15.3,-6.6,7.12,-2.7,9.11,0.13,70.6,72,94.3,25.9,65.28,46.5,17.67,-3.03,25,10,3,5
26,2020,5,1,1,a,7.58,23.9,-4.3,14.29,0.05,10.3,0.16,63.2,64.8,93.6,24.5,234.88,229.25,205.43,0,31,28,22,0
26,2020,6,1,1,a,17.35,30.2,4,23.11,10.45,10.81,0.17,59,63.5,96.5,32.1,520.52,520.52,520.52,0,30,30,30,0
26,2020,7,1,1,a,13.89,24.8,5.6,18.05,9.46,7.13,0.09,82.7,82.3,97.3,46.7,430.72,430.72,430.72,0,31,31,31,0
26,2020,8,1,1,a,14.04,25.4,3.1,18.96,8.43,7.12,0.09,78.7,80.2,97.5,43.7,435.35,435.35,435.35,0,31,31,31,0
26,2020,9,1,1,a,10.68,19.2,2,14.53,6.86,4.24,0.05,86.5,87.2,98.3,51.3,320.26,320.26,320.26,0,30,30,30,0
26,2020,10,1,1,a,5.8,15.8,-4.4,8.49,2.7,5.36,0.06,99.6,96.3,100,64.8,182.65,178.57,159.46,-2.7,27,23,18,4
26,2020,11,1,1,a,2.34,11.4,-5.6,4.18,0.52,3.95,0.04,96.8,96.1,100,79.9,82.35,64.69,55.72,-12.22,20,11,9,10
26,2020,12,1,1,a,-0.88,4.8,-6.6,0.17,-1.96,2.84,0.03,97.3,97,100,84.9,14.55,6.42,0,-41.78,12,2,0,20
26,2021,1,1,1,a,-6.48,1.6,-28.8,-4.39,-8.75,2.9,0.03,94.2,94.3,100,84.5,0.82,0,0,-201.58,2,0,0,29
26,2021,2,1,1,a,-9.73,4.6,-26.3,-6.36,-13.39,2.97,0.03,91,91.6,100,77.6,3.83,0,0,-276.34,3,0,0,25
26,2021,3,1,1,a,-2.81,8.4,-28.4,1.25,-7.22,5.48,0.06,86.5,86,99.7,47.7,24.63,6.78,0,-111.63,12,2,0,19
26,2021,4,1,1,a,2.35,14.2,-4.5,7.35,-2.01,9.53,0.12,80.5,79.7,99.3,34.1,70.98,45.02,10.32,-0.55,28,10,2,2
26,2021,5,0.9032258064516129,0.9032258064516129,a,8.61,27.1,-4.9,14.02,3.11,13.64,0.17,79,78.8,100,25.4,241.13,232.59,215.99,0,28,24,20,0
27,2019,8,0.16129032258064516,0.16129032258064516,a,17.07,28.4,5.2,26.16,7.6,6.45,0.08,75.2,78,97.3,45.5,85.35,85.35,85.35,0,5,5,5,0
27,2019,9,1,1,a,8.96,26.4,-4.3,15.41,3.11,5.35,0.06,84.9,87.4,98.8,48.6,268.88,259.98,247.77,0,30,26,23,0
27,2019,10,1,1,a,2.88,11.5,-10.2,5.81,0.19,4.09,0.04,94.4,93.2,99.4,64.8,99.77,77.12,60.79,-10.63,27,12,8,4
27,2019,11,1,1,a,-0.98,8.1,-18.1,1.08,-3.63,2.56,0.03,95.2,94.7,98.5,76.2,31.38,18.52,5.22,-60.73,14,4,1,16
27,2019,12,0.8709677419354839,0.8709677419354839,a,-0.7,3.9,-13.9,0.64,-2.09,2.05,0.02,94.4,93.7,96.6,84.4,13.74,0,0,-32.73,17,0,0,10
27,2020,1,0.6774193548387096,0.6774193548387096,a,0.04,6.4,-7.7,1.85,-1.84,5.02,0.06,90.9,89.2,95.4,62.2,19.73,7.03,0,-18.78,9,2,0,12
27,2020,2,1,1,a,-2.06,5.4,-18.6,1.73,-5.91,7.18,0.08,88.3,86.3,95.9,39,21.13,7.07,0,-80.88,13,2,0,16
27,2020,3,1,1,a,-0.01,12.9,-14.6,4.71,-4.91,12.42,0.16,80,76.7,95.4,31.3,38.96,28.53,10.94,-39.36,16,7,2,15
27,2020,4,1,1,a,2.6,17.6,-8.8,9.23,-3.64,9.11,0.13,67.4,68.6,92.9,26.3,78.22,56.52,30.81,-0.22,29,11,5,1
27,2020,5,1,1,a,7.91,25.3,-7,16.08,-1.95,9.28,0.15,62,62.9,94.1,23.1,245.33,241.28,222.73,0,31,29,24,0
27,2020,6,1,1,a,18.3,34.1,-0.3,26.55,7.75,10.77,0.17,58.4,62,96.6,26,548.88,548.88,548.88,0,30,30,30,0
27,2020,7,1,1,a,15.22,29.9,1.6,22.53,7.82,7.01,0.09,76.2,76.7,98.4,34.9,471.82,471.82,471.82,0,31,31,31,0
27,2020,8,1,1,a,14.75,32.2,-1.5,23.67,5.41,7.12,0.09,76.2,77.1,99.3,27.3,457.4,457.4,457.4,0,31,31,31,0
27,2020,9,1,1,a,11.05,23.3,-1.3,17.36,4.99,5.77,0.07,86,86.2,100,42.1,331.63,331.63,331.63,0,30,30,30,0
27,2020,10,0.8387096774193549,0.8387096774193549,a,5.71,18.1,-6.4,9.82,1.48,4.24,0.04,97.1,95.6,100,59.2,150.93,146.8,131.76,-2.45,23,18,14,3
27,2020,11,0.7333333333333333,0.7333333333333333,a,1.45,9.9,-8.8,3.56,-0.89,2.31,0.02,95.9,96.3,100,81,44.41,25.55,12.77,-12.51,14,5,2,8
27,2020,12,1,1,a,-0.81,5.2,-9.1,0.43,-2.09,1.98,0.02,98.2,97.7,100,86.2,18.5,10.67,0,-43.51,12,3,0,19
27,2021,1,1,1,a,-6.57,2.4,-33,-4.1,-9.45,2.35,0.02,95.2,94.9,99.7,84.7,1.36,0,0,-205.11,3,0,0,28
27,2021,2,1,1,a,-9.74,9.6,-30.7,-4.65,-15.12,4.12,0.05,91.3,90.6,99.9,54.5,10.12,3.78,0,-282.9,4,1,0,24
27,2021,3,1,1,a,-1.92,12.5,-33,4.06,-8.01,8.25,0.1,78.6,79.9,97.2,32,43.7,34.31,5.89,-103.12,15,8,1,16
27,2021,4,1,1,a,3.22,18.8,-7.7,10.15,-2.88,10.35,0.14,72.8,74.2,96,26.8,96.69,68.36,48.62,-0.02,29,13,8,1
27,2021,5,1,1,a,9.54,29.5,-7.4,17.23,1.82,12.32,0.17,70.8,71.8,97.3,25,295.63,291.98,276.44,0,31,29,25,0
27,2021,6,0.16666666666666666,0.16666666666666666,a,16.12,29.6,1.1,27.16,3.8,5.15,0.08,63,64.7,96.6,29.1,80.59,80.59,80.59,0,5,5,5,0
28,2019,8,0.16129032258064516,0.16129032258064516,a,17.32,25.2,7.7,23.3,10.5,8.16,0.1,77.5,79.6,99,50.6,86.6,86.6,86.6,0,5,5,5,0
28,2019,9,1,1,a,9.13,23.4,-1.7,13.25,5.12,4.8,0.05,89.5,90,99.9,58,273.77,265.34,253.56,0,30,27,24,0
28,2019,10,1,1,a,2.97,11.1,-6.5,5.07,0.95,4.26,0.04,96.7,95.1,100,71.4,99.22,75.95,59.72,-7.21,27,12,8,4
28,2019,11,1,1,a,-0.71,8.1,-13.6,1,-2.66,2.41,0.02,98.8,97.7,100,85.6,32.48,21.45,5.13,-53.69,15,5,1,15
28,2019,12,1,1,a,-0.8,3.6,-13.2,0.55,-2.25,2,0.02,97,96.5,99.2,87.4,16.06,0,0,-40.88,20,0,0,11
28,2020,1,1,1,a,0.24,6.5,-6.4,1.93,-1.59,4.42,0.05,91.8,91,97.3,65.1,31.39,10.05,0,-23.82,16,3,0,15
28,2020,2,1,1,a,-1.82,5.2,-14.6,1.02,-4.54,6.28,0.07,91.3,89.3,97.6,41.7,20.03,6.75,0,-72.95,14,2,0,15
28,2020,3,1,1,a,-0.07,9.9,-11.7,3.27,-3.66,12.62,0.16,84.1,80.3,96.8,33,33.58,20.15,5.32,-35.9,15,5,1,16
28,2020,4,1,1,a,2.53,15.2,-5.7,7.16,-1.93,9.9,0.14,71,72,95,28.1,76.75,56.23,36.07,-0.89,28,11,6,2
28,2020,5,1,1,a,7.6,22.5,-4.5,13.46,0.68,10.55,0.16,63.4,65.1,93.7,26.5,235.74,229.75,210.4,0,31,28,23,0
28,2020,6,1,1,a,17.66,31.5,2.9,23.49,10.19,11.1,0.18,58.3,62.4,94.6,31.2,529.72,529.72,529.72,0,30,30,30,0
28,2020,7,1,1,a,14.48,25.8,4.5,19.31,9.28,7.04,0.09,79.4,78.4,95.3,40.8,448.82,448.82,448.82,0,31,31,31,0
28,2020,8,1,1,a,14.66,27.1,1.3,20.27,7.77,6.63,0.09,75.1,76.5,94.8,35,454.58,454.58,454.58,0,31,31,31,0
28,2020,9,1,1,a,11.28,21.2,1.9,15.66,6.99,4.4,0.05,83.4,83.8,96.2,50.3,338.32,338.32,338.32,0,30,30,30,0
28,2020,10,1,1,a,6.15,17,-3.8,8.95,3.19,4.65,0.05,94.1,93.3,99.9,62.8,191.44,186.34,170.68,-0.75,29,23,19,2
28,2020,11,1,1,a,2.9,11.7,-5.4,4.85,1.02,3.58,0.04,93.4,92.6,98.8,74.4,93.35,70.03,60.79,-6.47,22,11,9,8
28,2020,12,1,1,a,-0.63,5,-6.2,0.59,-1.82,2.18,0.02,96.5,96.1,99.7,86.4,17.13,10.1,0,-36.64,12,3,0,19
28,2021,1,1,1,a,-6.5,1.6,-27.8,-4.36,-8.81,1.89,0.02,94.6,94.6,99,86.7,1.62,0,0,-203,4,0,0,27
28,2021,2,1,1,a,-9.68,6.1,-29.3,-6.01,-13.86,3,0.03,92.7,92.4,99.8,71.1,6.52,0,0,-277.42,4,0,0,24
28,2021,3,1,1,a,-2.26,8.3,-29.2,1.72,-6.53,7.06,0.09,84.5,83,96.5,42.4,32.33,18.43,0,-102.38,14,5,0,17
28,2021,4,1,1,a,2.94,16,-4.6,7.71,-1.44,10.47,0.14,75.8,76.2,95.4,30.1,88.41,59.38,43.46,-0.34,29,11,7,1
28,2021,5,0.9032258064516129,0.9032258064516129,a,8.75,26.4,-4.1,13.71,3.56,12.82,0.17,76.7,75.5,95.8,28.5,245.06,235.94,224.12,0,28,24,21,0
29,2019,8,0.1935483870967742,0.1935483870967742,a,17.83,26.4,7.6,23.78,11.18,7.69,0.1,74.7,76.6,95,49.7,107.01,107.01,107.01,0,6,6,6,0
29,2019,9,1,1,a,9.51,24.5,-2.2,14.38,5.23,5.23,0.06,86.2,86.7,97.8,54.4,285.29,285.29,266.65,0,30,30,25,0
29,2019,10,1,1,a,3.15,11.8,-7.9,5.64,0.87,4.73,0.05,93.6,92.6,99.1,62.8,104.19,77.68,60.93,-6.43,28,12,8,3
29,2019,11,1,1,a,-0.53,8.3,-12.2,1.38,-2.53,2.82,0.03,96.1,95.5,99,76.9,34.34,25.19,10.33,-50.27,15,6,2,15
29,2019,12,1,1,a,-0.68,4.1,-13,0.8,-2.2,2.56,0.03,95,94.3,97.6,84.2,18.88,3.07,0,-40.07,20,1,0,11
29,2020,1,1,1,a,0.36,6.5,-6.4,2.17,-1.56,4.71,0.05,90,88.8,96.5,57.9,33.71,10.42,0,-22.61,17,3,0,14
29,2020,2,1,1,a,-1.33,5.9,-15.7,1.88,-4.36,8.47,0.1,88.1,85.8,96.4,35.5,21.81,7.45,0,-60.37,14,2,0,15
29,2020,3,1,1,a,0.47,12.5,-11.1,4.48,-3.42,13.49,0.18,81,76.9,96,29.4,39.36,25.99,11.14,-24.67,16,6,2,15
29,2020,4,1,1,a,3.12,19.4,-5.7,9,-2.02,9.97,0.14,68,69.1,93.7,24.1,93.86,67.11,41.53,-0.32,29,12,6,1
29,2020,5,1,1,a,8.17,25.2,-4,14.92,0.92,10.84,0.17,62.7,63.5,93.9,24.5,253.18,245.83,224.33,0,31,28,23,0
29,2020,6,1,1,a,18.21,31.5,4.6,24.05,10.62,11.67,0.19,57.5,61.2,97.3,31.8,546.18,546.18,546.18,0,30,30,30,0
29,2020,7,1,1,a,14.76,26.3,5.3,19.69,9.8,8.37,0.11,80.4,79.2,98.9,37.6,457.63,457.63,457.63,0,31,31,31,0
29,2020,8,1,1,a,15.11,27.8,1.7,21.1,7.95,8.55,0.11,75.9,77.3,99.1,31.9,468.38,468.38,468.38,0,31,31,31,0
29,2020,9,1,1,a,11.76,23.2,2.1,16.63,7.68,6.29,0.07,84.9,85.6,100,44.8,352.78,352.78,352.78,0,30,30,30,0
29,2020,10,1,1,a,6.52,18.6,-4.1,9.62,3.53,5.52,0.06,97.8,95.5,100,54.7,202.18,194.07,177.91,-0.02,30,23,19,1
29,2020,11,1,1,a,3.02,11.7,-5.1,5.2,0.97,4.23,0.04,96.4,95.4,100,68.7,95.92,74.56,61.56,-5.25,24,12,9,6
29,2020,12,1,1,a,-0.51,5.1,-5.9,0.79,-1.76,2.31,0.02,99.6,98.3,100,85.4,18.49,10.54,0,-34.26,13,3,0,18
29,2021,1,1,1,a,-6.37,1.8,-29.1,-4.27,-8.74,3.24,0.03,97.6,96.8,100,75,1.82,0,0,-199.14,4,0,0,27
29,2021,2,1,1,a,-9.09,9.6,-28.3,-4.56,-13.69,4.75,0.05,92.5,91.8,100,55.8,10.12,3.68,0,-264.68,4,1,0,24
29,2021,3,1,1,a,-1.58,12.6,-29.4,3.59,-6.22,10.26,0.13,83,81.1,99.9,30.8,40.51,28.62,0,-89.36,14,7,0,17
29,2021,4,1,1,a,3.8,19.3,-4.9,9.67,-1.29,14.07,0.19,75.3,75.5,100,25.9,114.11,85.36,62.64,0,30,13,8,0
29,2021,5,1,1,a,9.58,28,-4.5,15.35,4.05,15.61,0.21,75.6,74.3,100,27.2,297.03,292.84,277.19,0,31,29,25,0
29,2021,6,0.6333333333333333,0.6333333333333333,a,16.99,27.6,5.5,22.91,10.05,8.63,0.13,66.6,68.6,100,36.5,322.77,322.77,322.77,0,19,19,19,0
30,2019,8,0.1935483870967742,0.1935483870967742,a,17.39,27.2,6.4,24.6,9.22,5.72,0.07,78.4,80.2,99.7,44.6,104.36,104.36,104.36,0,6,6,6,0
30,2019,9,1,1,a,9.05,24.4,-4.2,14.39,3.9,4.84,0.05,88.6,89.2,100,51.4,271.41,258.55,249.79,0,30,25,23,0
30,2019,10,1,1,a,2.87,11.4,-9.6,5.34,0.31,3.91,0.04,93.7,92.8,99.8,67.9,98.19,75.85,59.53,-9.15,27,12,8,4
30,2019,11,1,1,a,-0.76,8.2,-13.1,1.02,-2.93,2.21,0.02,95.4,95,99.2,78.9,32.05,21.26,5.02,-54.73,14,5,1,16
30,2019,12,1,1,a,-0.96,3.9,-16.2,0.47,-2.56,1.99,0.02,94.8,94.4,97.8,82.1,15.3,0,0,-45.17,17,0,0,14
30,2020,1,1,1,a,0.04,6.4,-8.1,1.84,-1.92,5.22,0.06,92,90.2,97.3,61.8,30.15,9.89,0,-28.97,14,3,0,17
30,2020,2,1,1,a,-1.83,5.7,-17.8,1.29,-5.13,8,0.09,90.4,87.4,97.3,38.2,19.52,6.78,0,-72.64,12,2,0,17
30,2020,3,1,1,a,-0.29,10.9,-12.9,3.8,-4.69,11.55,0.15,81.6,79,96.8,32.4,31.92,16.44,5.11,-40.88,15,4,1,16
30,2020,4,1,1,a,2.61,16.8,-7.3,8.04,-2.71,8.18,0.12,69.1,70.6,94.8,27.6,79.08,55.97,32.02,-0.88,28,11,5,2
30,2020,5,1,1,a,8.01,24,-5.8,14.61,-0.31,9.31,0.14,62.7,64.8,96,27.7,248.18,243.48,219.28,0,31,29,23,0
30,2020,6,1,1,a,18.68,33.9,1.2,25.59,8.86,10.13,0.16,58.4,61.4,95.7,27.6,560.42,560.42,560.42,0,30,30,30,0
30,2020,7,1,1,a,15.19,28,1.9,21.39,8.35,7.18,0.09,76.3,76.2,98.2,34.9,470.91,470.91,470.91,0,31,31,31,0
30,2020,8,1,1,a,14.89,29.9,-1.3,22.34,5.78,6.78,0.09,74.5,76.4,99.6,30.4,461.62,461.62,461.62,0,31,31,31,0
30,2020,9,1,1,a,11.32,22.8,-1,16.65,6.09,5.33,0.06,85.2,85.5,100,41.3,339.59,339.59,339.59,0,30,30,30,0
30,2020,10,0.9354838709677419,0.9354838709677419,a,6.16,17.7,-6.4,9.67,2.38,4.63,0.05,95.8,94.4,100,57.8,180.6,173.28,165.95,-2.07,25,20,18,4
30,2020,11,0.6666666666666666,0.6666666666666666,a,1.67,9.8,-7.7,3.46,-0.28,2.65,0.03,96,96.1,100,83.4,42.83,25.36,12.64,-9.37,13,5,2,7
30,2020,12,1,1,a,-0.76,4.8,-7.3,0.41,-1.88,2.38,0.02,98.4,97.6,100,85.6,17.21,10.18,0,-40.86,12,3,0,20
30,2021,1,1,1,a,-6.61,2.3,-30.4,-4.31,-9.53,2.7,0.03,96.7,96,100,77.6,1.32,0,0,-206.32,2,0,0,29
30,2021,2,1,1,a,-9.84,8.6,-32.4,-4.95,-15.49,4.25,0.05,91.4,90.9,100,58.5,9.33,3.63,0,-284.85,4,1,0,24
30,2021,3,1,1,a,-2.2,11,-26.1,2.5,-7.78,7.93,0.1,81.7,81.1,99.6,38.8,36.34,23.52,0,-104.68,12,6,0,19
30,2021,4,1,1,a,3.29,18.4,-8.9,8.97,-2.16,11.17,0.15,75.4,76.7,100,28,98.93,72.02,60.85,-0.21,29,12,9,1
30,2021,5,1,1,a,9.56,25.7,-6.6,15.5,3.08,12.94,0.17,75,74.7,100,29.6,296.39,286.93,278.56,0,31,27,25,0
30,2021,6,0.9,0.9,a,18.94,33.7,5.4,25.83,11.25,8.74,0.12,69.8,71.1,100,33.1,511.47,511.47,511.47,0,27,27,27,0
31,2019,8,0.22580645161290322,0.22580645161290322,a,16.48,23.9,7.3,21.2,11.69,5.22,0.06,81.6,83.6,99.2,56.8,115.37,115.37,115.37,0,7,7,7,0
31,2019,9,1,1,a,8.94,21.6,-0.1,12.15,5.92,4.56,0.05,93.5,93.2,100,59.8,268.09,265.48,246.88,0,30,29,24,0
31,2019,10,1,1,a,2.82,11,-5.2,4.54,1.12,3.06,0.03,98.8,97.3,100,75.3,94.42,72.03,55.91,-6.92,28,12,8,3
31,2019,11,1,1,a,-0.9,6.7,-11.2,0.44,-2.4,0.83,0.01,100,99.6,100,91.4,25.34,16.83,0,-52.27,13,4,0,17
31,2019,12,1,1,a,-1.19,2.6,-12.4,-0.03,-2.41,0.55,0.01,100,99.8,100,90.7,9.12,0,0,-45.95,13,0,0,19
31,2020,1,1,1,a,-0.24,6.1,-6.6,1.24,-1.79,4.87,0.05,99.9,97.7,100,68.9,22.9,0,0,-30.35,14,0,0,17
31,2020,2,1,1,a,-2.28,3.9,-14.4,-0.17,-4.59,7.41,0.08,99.3,95.4,100,53.8,10.98,0,0,-77.23,11,0,0,18
31,2020,3,1,1,a,-0.64,8.4,-11.4,2.05,-3.6,13.58,0.16,90.7,85.5,100,36.9,24.02,11.54,0,-43.74,13,3,0,18
31,2020,4,1,1,a,1.94,12.9,-4.4,5.68,-1.63,11.81,0.16,74.5,75.6,98,31,61.39,42.72,17.87,-3.24,23,9,3,7
31,2020,5,1,1,a,7.55,21.3,-2.6,12.42,1.99,12.3,0.18,67.7,67.1,97.8,26.9,234.12,228.77,200.78,0,31,28,21,0
31,2020,6,1,1,a,17.81,29.9,6.6,22.66,12.17,13.33,0.21,58.6,64.1,97.6,31,534.16,534.16,534.16,0,30,30,30,0
31,2020,7,1,1,a,14.39,25.3,7,18.34,10.41,8.34,0.1,86.4,84.9,99.9,47.3,446.18,446.18,446.18,0,31,31,31,0
